customer_id,region_id,product_category,last_purchase_date,satisfaction_score,complaint_type,service_rating
C3350,R008,Smartphone,2024-04-02,3.3,Late Delivery,3
C4739,R002,TV,2024-02-15,2.2,Rude Staff,4
C8916,R003,AC,2024-05-13,3.8,Product Defect,3
C7525,R004,AC,2024-06-15,3.2,Late Delivery,3
C8152,R009,Smartphone,2024-01-29,4.5,None,4
C6477,R001,Smartphone,2024-05-12,4.0,Unresponsive Support,4
C9779,R006,TV,2024-01-11,4.6,Installation Delay,3
C8282,R005,Laptop,2024-01-07,3.6,Late Delivery,2
C8965,R003,Laptop,2024-02-09,4.4,Unresponsive Support,2
C5593,R008,Washing Machine,2024-06-21,2.2,Product Defect,3
C1761,R003,Smartphone,2024-02-20,3.3,Late Delivery,1
C5158,R007,TV,2024-02-04,3.5,Late Delivery,3
C1952,R007,AC,2024-02-14,3.2,Rude Staff,3
C7677,R004,AC,2024-03-24,4.0,Rude Staff,5
C1179,R007,Washing Machine,2024-05-14,4.9,Rude Staff,3
C5158,R001,Laptop,2024-02-08,3.2,Late Delivery,5
C1446,R010,TV,2024-02-22,2.1,Late Delivery,4
C1904,R003,Laptop,2024-03-30,3.6,Product Defect,1
C6783,R002,TV,2024-04-02,2.7,Late Delivery,4
C7119,R005,Laptop,2024-03-12,2.8,Product Defect,3
C1646,R008,Laptop,2024-05-19,4.8,Product Defect,1
C8867,R006,TV,2024-03-20,4.5,Late Delivery,1
C2312,R004,Washing Machine,2024-05-09,3.1,Installation Delay,1
C7399,R007,Washing Machine,2024-01-16,2.4,None,5
C5674,R008,Laptop,2024-04-07,3.2,Product Defect,1
C2993,R004,Smartphone,2024-04-27,3.3,Product Defect,5
C7094,R009,Laptop,2024-05-08,4.1,Late Delivery,2
C7742,R003,TV,2024-03-21,3.7,Installation Delay,4
C7640,R009,Laptop,2024-06-27,4.1,None,5
C5455,R002,Smartphone,2024-01-03,3.2,Late Delivery,3
C3923,R006,Smartphone,2024-05-10,4.3,Product Defect,2
C7218,R007,Washing Machine,2024-05-03,3.2,Installation Delay,5
C8982,R009,Washing Machine,2024-06-05,2.6,Rude Staff,5
C7400,R003,TV,2024-06-29,3.9,Rude Staff,4
C9490,R006,Laptop,2024-01-06,3.0,Installation Delay,3
C6051,R001,Laptop,2024-04-08,4.9,Installation Delay,2
C3106,R001,Washing Machine,2024-02-09,2.5,Unresponsive Support,1
C5048,R006,Washing Machine,2024-06-01,2.8,Late Delivery,2
C4321,R005,Laptop,2024-02-05,4.6,Product Defect,4
C5572,R009,Smartphone,2024-03-14,3.2,Installation Delay,2
C1760,R008,TV,2024-03-26,2.4,Late Delivery,5
C9718,R001,Smartphone,2024-03-09,3.2,Installation Delay,2
C1416,R002,Laptop,2024-01-02,4.7,Unresponsive Support,3
C5023,R007,AC,2024-01-14,3.5,Unresponsive Support,1
C6042,R006,Laptop,2024-05-20,2.5,Product Defect,2
C3384,R008,Smartphone,2024-06-19,2.7,Unresponsive Support,1
C6799,R010,Laptop,2024-02-20,2.5,Product Defect,4
C9846,R004,Smartphone,2024-06-25,4.0,Unresponsive Support,3
C9221,R002,Laptop,2024-06-27,2.6,Product Defect,4
C8718,R002,AC,2024-04-21,3.1,None,2
C3272,R006,Smartphone,2024-02-27,4.7,Unresponsive Support,4
C9588,R007,Laptop,2024-04-29,2.9,Product Defect,1
C4943,R006,Smartphone,2024-04-26,2.3,None,1
C7021,R010,Laptop,2024-01-05,2.5,Rude Staff,5
C3427,R006,AC,2024-04-17,2.4,Installation Delay,2
C4065,R002,AC,2024-02-13,4.9,Late Delivery,4
C9645,R008,AC,2024-02-13,4.5,Installation Delay,1
C6865,R002,TV,2024-05-10,4.1,Rude Staff,1
C2213,R003,Laptop,2024-01-21,3.5,Unresponsive Support,2
C9657,R006,Smartphone,2024-01-31,4.1,Rude Staff,2
C5894,R006,TV,2024-04-03,3.2,Product Defect,4
C4881,R010,Washing Machine,2024-03-08,4.4,None,5
C7542,R005,Laptop,2024-02-18,4.3,Installation Delay,3
C1565,R003,AC,2024-06-22,4.9,Product Defect,4
C4529,R009,TV,2024-02-10,3.9,Unresponsive Support,1
C9287,R009,TV,2024-06-22,2.8,Product Defect,4
C6305,R005,Laptop,2024-01-29,3.3,Rude Staff,1
C8021,R008,Smartphone,2024-01-30,2.1,Product Defect,4
C7446,R002,Smartphone,2024-04-10,3.9,None,4
C7046,R001,AC,2024-06-26,4.4,None,5
C5001,R006,Smartphone,2024-03-13,3.4,Unresponsive Support,1
C2402,R008,TV,2024-03-08,4.9,Rude Staff,2
C1017,R001,Smartphone,2024-04-12,2.4,Late Delivery,1
C6041,R005,AC,2024-03-23,2.3,Product Defect,2
C7786,R001,TV,2024-06-03,3.4,Unresponsive Support,3
C8051,R001,Washing Machine,2024-03-14,2.4,None,1
C6008,R002,Smartphone,2024-05-13,4.7,Installation Delay,3
C3200,R003,Smartphone,2024-06-02,3.0,None,3
C9739,R005,AC,2024-05-31,3.7,Unresponsive Support,5
C7247,R005,TV,2024-03-31,3.8,Product Defect,4
C3153,R010,AC,2024-01-16,4.6,Product Defect,4
C2230,R009,Washing Machine,2024-01-02,4.5,None,4
C2012,R005,Washing Machine,2024-04-05,2.6,None,5
C7082,R005,AC,2024-06-08,3.4,Rude Staff,2
C5894,R002,Smartphone,2024-03-18,4.9,None,1
C6006,R005,Smartphone,2024-02-03,3.3,None,4
C8762,R004,Smartphone,2024-01-26,2.3,Installation Delay,2
C7329,R010,AC,2024-05-01,2.7,Unresponsive Support,2
C8715,R006,Laptop,2024-01-01,2.7,None,2
C5478,R009,Laptop,2024-01-27,2.5,Rude Staff,5
C4319,R010,Washing Machine,2024-03-21,4.0,Late Delivery,4
C3293,R005,TV,2024-02-14,4.3,None,1
C6099,R004,Laptop,2024-04-01,3.2,Late Delivery,4
C2300,R004,Washing Machine,2024-01-23,4.2,Unresponsive Support,5
C5663,R009,AC,2024-01-06,5.0,Installation Delay,4
C2785,R004,TV,2024-02-16,4.6,None,2
C7372,R007,Laptop,2024-06-30,3.7,Unresponsive Support,1
C2801,R010,Washing Machine,2024-04-21,3.8,Unresponsive Support,1
C5377,R009,Smartphone,2024-01-06,3.7,Rude Staff,1
C2753,R003,AC,2024-01-02,3.5,None,4
C7568,R010,TV,2024-01-21,4.8,Product Defect,3
C9741,R004,AC,2024-01-26,2.2,Rude Staff,1
C8168,R007,Laptop,2024-06-05,3.9,Rude Staff,4
C6334,R009,Smartphone,2024-03-31,4.6,Product Defect,5
C7943,R010,Smartphone,2024-01-28,2.9,Unresponsive Support,3
C2615,R010,Washing Machine,2024-06-28,3.1,Product Defect,2
C5334,R008,Smartphone,2024-04-03,4.7,Unresponsive Support,2
C3428,R007,Washing Machine,2024-05-23,2.4,Product Defect,1
C8922,R001,Washing Machine,2024-03-05,2.1,Rude Staff,2
C5762,R004,TV,2024-02-23,4.1,Late Delivery,3
C1133,R004,Laptop,2024-02-06,2.1,Product Defect,1
C4095,R010,TV,2024-03-08,2.9,Late Delivery,1
C3093,R002,Smartphone,2024-01-31,2.7,Rude Staff,1
C3698,R006,Washing Machine,2024-04-27,2.7,Installation Delay,2
C5741,R004,Laptop,2024-01-26,2.9,Unresponsive Support,5
C8636,R008,Smartphone,2024-04-05,4.2,Unresponsive Support,3
C4814,R003,AC,2024-06-03,2.0,None,2
C6663,R003,AC,2024-06-16,3.9,Rude Staff,1
C3688,R005,TV,2024-05-29,2.4,Product Defect,5
C5473,R002,TV,2024-03-22,4.0,Product Defect,2
C5381,R003,AC,2024-05-29,2.6,Unresponsive Support,3
C9955,R007,TV,2024-04-03,3.6,Unresponsive Support,4
C5732,R001,Laptop,2024-04-08,4.7,Late Delivery,1
C7316,R006,AC,2024-03-01,4.6,Late Delivery,5
C9075,R006,Laptop,2024-04-05,2.3,None,3
C7552,R008,AC,2024-04-24,4.8,Rude Staff,1
C8364,R004,AC,2024-02-18,2.1,Unresponsive Support,5
C5140,R010,Smartphone,2024-06-03,2.1,Installation Delay,3
C5194,R009,Laptop,2024-02-15,4.3,Installation Delay,2
C4373,R003,Washing Machine,2024-03-31,2.1,Installation Delay,1
C6457,R004,Smartphone,2024-01-19,3.7,None,2
C5181,R006,TV,2024-03-03,2.0,None,5
C7141,R005,Smartphone,2024-03-31,3.8,Rude Staff,4
C9402,R007,Laptop,2024-02-27,2.3,Rude Staff,5
C3838,R010,Washing Machine,2024-04-05,3.5,Rude Staff,3
C5528,R002,Smartphone,2024-04-26,2.3,Rude Staff,2
C7432,R010,TV,2024-01-20,2.1,Product Defect,5
C2032,R001,TV,2024-02-02,5.0,Installation Delay,1
C7977,R008,Smartphone,2024-04-17,2.8,Rude Staff,2
C1917,R002,Washing Machine,2024-01-08,2.3,Late Delivery,5
C1400,R003,Laptop,2024-02-15,2.3,Unresponsive Support,4
C8828,R004,AC,2024-03-23,3.6,Rude Staff,3
C8341,R009,AC,2024-01-15,3.8,Installation Delay,5
C4249,R006,AC,2024-06-25,4.4,Rude Staff,5
C1321,R003,Washing Machine,2024-04-04,3.9,Installation Delay,4
C7170,R008,AC,2024-06-09,2.9,Unresponsive Support,4
C5270,R002,Laptop,2024-01-01,3.5,None,3
C9610,R003,Smartphone,2024-04-13,2.0,Rude Staff,5
C4768,R003,AC,2024-06-11,2.3,Late Delivery,3
C5358,R002,Smartphone,2024-04-23,4.4,Unresponsive Support,4
C2845,R003,AC,2024-03-13,3.4,None,2
C4556,R004,AC,2024-06-10,2.7,Rude Staff,2
C6188,R004,AC,2024-01-28,3.0,Installation Delay,5
C9415,R008,AC,2024-01-02,4.4,Product Defect,1
C4078,R005,Washing Machine,2024-04-01,4.2,None,1
C6929,R002,Smartphone,2024-03-21,4.2,None,2
C6286,R002,Washing Machine,2024-05-21,2.1,Rude Staff,3
C5644,R004,Washing Machine,2024-05-16,4.0,Unresponsive Support,3
C5006,R008,Washing Machine,2024-06-30,2.5,None,5
C2511,R002,TV,2024-04-27,3.3,Rude Staff,2
C1610,R007,Washing Machine,2024-05-09,3.7,None,2
C2520,R006,Laptop,2024-04-22,3.8,Rude Staff,4
C1620,R006,TV,2024-03-09,3.5,Rude Staff,5
C1827,R004,Washing Machine,2024-01-21,4.3,Rude Staff,4
C9566,R002,Laptop,2024-04-29,2.1,None,5
C3295,R004,AC,2024-04-18,3.0,Late Delivery,3
C9317,R002,Washing Machine,2024-03-05,4.7,None,4
C2950,R008,Washing Machine,2024-05-12,2.2,Product Defect,1
C5578,R004,TV,2024-03-19,3.2,Unresponsive Support,1
C4593,R010,Smartphone,2024-01-15,2.3,Late Delivery,2
C3569,R008,Washing Machine,2024-01-24,4.4,None,1
C2007,R003,Smartphone,2024-03-12,2.2,Installation Delay,4
C7920,R007,TV,2024-02-27,4.6,Unresponsive Support,5
C6206,R010,Laptop,2024-05-11,4.5,Rude Staff,4
C9349,R004,TV,2024-02-09,3.6,Unresponsive Support,3
C1782,R003,Washing Machine,2024-01-26,3.9,Rude Staff,3
C9485,R005,AC,2024-06-18,4.5,Rude Staff,2
C7863,R003,TV,2024-02-20,4.2,None,5
C9634,R010,AC,2024-01-28,4.5,Rude Staff,1
C1511,R007,Laptop,2024-02-22,3.8,Unresponsive Support,3
C5434,R003,AC,2024-01-04,4.0,Late Delivery,1
C3572,R003,Laptop,2024-05-15,2.8,None,3
C1634,R010,Laptop,2024-05-22,4.5,Rude Staff,2
C8674,R005,Laptop,2024-01-13,2.9,Late Delivery,4
C3339,R010,Smartphone,2024-02-15,2.8,Product Defect,4
C5284,R010,Washing Machine,2024-01-22,3.4,Installation Delay,5
C3639,R002,AC,2024-03-06,3.6,Rude Staff,4
C8867,R006,AC,2024-04-06,3.1,Rude Staff,5
C7915,R006,Smartphone,2024-03-10,3.2,Installation Delay,2
C5517,R009,AC,2024-04-03,3.9,Product Defect,3
C5221,R001,AC,2024-01-20,4.2,Product Defect,1
C8686,R007,AC,2024-02-04,3.0,Late Delivery,3
C5461,R010,TV,2024-02-08,4.5,Installation Delay,2
C2217,R001,Washing Machine,2024-05-22,4.1,Late Delivery,2
C4120,R009,AC,2024-02-20,3.4,Rude Staff,5
C5879,R006,Smartphone,2024-05-06,4.2,Product Defect,5
C8850,R008,AC,2024-03-06,4.6,Rude Staff,5
C5774,R009,AC,2024-06-04,3.7,Unresponsive Support,3
C2023,R006,Laptop,2024-01-18,3.0,Product Defect,3
C2915,R004,AC,2024-05-29,4.9,Unresponsive Support,3
C5531,R005,TV,2024-03-05,2.4,Rude Staff,4
C3226,R006,AC,2024-04-15,4.7,Product Defect,1
C6037,R004,Laptop,2024-03-23,2.7,Installation Delay,2
C9768,R008,Washing Machine,2024-01-16,4.9,None,5
C2925,R010,TV,2024-04-12,2.6,Rude Staff,4
C7880,R004,TV,2024-01-01,3.8,Rude Staff,1
C1679,R002,TV,2024-03-17,2.1,Rude Staff,2
C5874,R008,AC,2024-06-03,3.2,Late Delivery,4
C8282,R001,Laptop,2024-01-12,2.1,Late Delivery,2
C8142,R002,Washing Machine,2024-05-12,3.4,Product Defect,1
C4713,R005,TV,2024-01-22,2.7,Unresponsive Support,2
C5943,R008,Laptop,2024-05-12,3.1,Rude Staff,5
C4524,R008,Washing Machine,2024-01-25,4.4,Late Delivery,4
C5285,R004,Smartphone,2024-05-31,2.9,Product Defect,5
C4365,R002,Laptop,2024-05-31,2.2,None,2
C5686,R003,Laptop,2024-04-06,4.8,None,2
C4689,R001,AC,2024-02-21,2.4,Unresponsive Support,4
C1275,R005,Smartphone,2024-01-30,3.3,None,4
C5968,R009,AC,2024-05-22,4.1,Late Delivery,5
C2045,R003,TV,2024-05-24,2.6,None,3
C8587,R005,Washing Machine,2024-04-29,3.6,Rude Staff,5
C6165,R008,Smartphone,2024-06-27,4.0,Unresponsive Support,1
C3343,R010,Smartphone,2024-03-30,2.7,Late Delivery,1
C8259,R006,Laptop,2024-03-15,3.1,Late Delivery,2
C6715,R002,AC,2024-02-27,3.0,Late Delivery,5
C9809,R004,Laptop,2024-01-22,4.7,Product Defect,5
C7029,R008,Washing Machine,2024-04-11,4.8,Product Defect,2
C7882,R005,Washing Machine,2024-01-17,4.4,Product Defect,3
C6552,R008,Smartphone,2024-04-21,2.7,Unresponsive Support,1
C2423,R002,Smartphone,2024-06-29,3.4,Installation Delay,5
C6670,R003,Smartphone,2024-05-16,3.5,Unresponsive Support,2
C8029,R009,Laptop,2024-02-25,3.9,Product Defect,4
C9902,R009,Smartphone,2024-01-25,3.1,Product Defect,2
C2770,R002,TV,2024-04-07,2.6,Installation Delay,5
C8579,R004,Laptop,2024-05-30,3.9,Installation Delay,5
C1932,R006,Smartphone,2024-06-24,4.2,Unresponsive Support,3
C8373,R001,Smartphone,2024-04-30,3.8,Product Defect,1
C4241,R009,Smartphone,2024-05-03,2.3,Product Defect,2
C5416,R002,AC,2024-01-29,4.0,Rude Staff,3
C2681,R007,Smartphone,2024-01-14,3.6,Rude Staff,5
C2630,R006,AC,2024-06-24,2.4,Product Defect,2
C9618,R002,AC,2024-04-26,4.5,Product Defect,1
C4793,R008,AC,2024-01-21,2.2,Installation Delay,1
C4216,R004,Smartphone,2024-05-25,2.8,Installation Delay,1
C5586,R001,Washing Machine,2024-04-03,4.6,Unresponsive Support,1
C7533,R005,Laptop,2024-03-14,4.8,Installation Delay,2
C4624,R009,Washing Machine,2024-04-14,4.2,Rude Staff,3
C1031,R007,AC,2024-05-25,5.0,None,1
C1059,R001,TV,2024-01-21,3.8,Late Delivery,2
C1637,R007,Smartphone,2024-03-27,4.3,Product Defect,1
C5244,R009,Smartphone,2024-06-18,3.0,Unresponsive Support,4
C2476,R002,Washing Machine,2024-04-04,3.0,Rude Staff,1
C4494,R007,Washing Machine,2024-03-24,4.0,Late Delivery,3
C7845,R009,Smartphone,2024-05-16,3.2,Late Delivery,4
C3545,R008,AC,2024-06-26,4.6,Installation Delay,2
C8244,R006,Smartphone,2024-01-02,3.9,Rude Staff,3
C8942,R003,Smartphone,2024-06-06,3.1,Rude Staff,1
C3157,R005,Smartphone,2024-01-26,4.9,None,4
C1474,R009,Laptop,2024-05-17,3.7,Installation Delay,5
C3669,R007,AC,2024-05-19,3.4,Installation Delay,2
C8745,R003,Laptop,2024-06-13,4.2,Rude Staff,2
C6974,R005,Smartphone,2024-06-05,3.7,Product Defect,3
C9613,R004,Laptop,2024-04-12,4.8,Product Defect,5
C4418,R007,AC,2024-04-29,4.9,Rude Staff,1
C5093,R006,Smartphone,2024-04-01,4.8,Unresponsive Support,5
C3118,R010,Smartphone,2024-05-16,4.2,Late Delivery,5
C9343,R002,Laptop,2024-02-04,2.1,Product Defect,1
C9696,R009,AC,2024-03-10,2.4,Installation Delay,1
C8922,R001,Laptop,2024-01-11,3.9,Late Delivery,5
C8927,R008,TV,2024-02-18,2.0,Unresponsive Support,2
C2184,R001,Laptop,2024-06-14,2.5,Installation Delay,4
C1099,R007,TV,2024-04-12,4.7,None,5
C5974,R007,Laptop,2024-05-04,2.0,Rude Staff,1
C8917,R006,Washing Machine,2024-05-26,2.1,Rude Staff,2
C3009,R004,AC,2024-01-10,2.1,Installation Delay,1
C7531,R007,Smartphone,2024-03-12,3.1,Unresponsive Support,2
C7169,R004,Laptop,2024-02-24,3.0,Installation Delay,2
C9434,R003,Smartphone,2024-04-04,3.0,Unresponsive Support,4
C9940,R003,TV,2024-05-25,4.6,Late Delivery,2
C2653,R001,TV,2024-01-15,4.3,Product Defect,2
C7599,R009,TV,2024-01-05,3.8,Installation Delay,4
C5768,R006,Washing Machine,2024-01-06,4.2,Product Defect,4
C7666,R001,TV,2024-01-25,4.0,Unresponsive Support,5
C7348,R010,Laptop,2024-05-22,4.4,None,5
C7635,R003,Smartphone,2024-06-04,4.7,Late Delivery,3
C7476,R005,AC,2024-06-13,4.7,Installation Delay,3
C2255,R005,Washing Machine,2024-05-23,4.6,Product Defect,3
C6381,R005,Laptop,2024-06-13,4.8,Late Delivery,3
C4667,R005,Laptop,2024-04-14,3.4,Product Defect,4
C1814,R005,TV,2024-06-04,4.3,Installation Delay,2
C9484,R005,Washing Machine,2024-01-21,3.3,Product Defect,4
C8443,R010,AC,2024-01-22,2.8,None,3
C1542,R004,Washing Machine,2024-06-11,4.6,Late Delivery,2
C9017,R007,AC,2024-04-26,3.7,Late Delivery,2
C8046,R009,TV,2024-04-23,2.4,Installation Delay,4
C8020,R003,Washing Machine,2024-05-21,3.9,Late Delivery,2
C1968,R006,Smartphone,2024-05-01,2.6,Unresponsive Support,5
C8299,R006,AC,2024-01-20,2.3,Unresponsive Support,1
C7772,R008,Washing Machine,2024-04-11,2.1,Product Defect,1
C8957,R010,TV,2024-01-17,3.0,Late Delivery,5
C1154,R003,TV,2024-02-13,2.7,None,4
C6812,R001,Laptop,2024-06-07,3.0,Product Defect,3
C5025,R010,Washing Machine,2024-03-20,3.7,Late Delivery,1
C4878,R001,AC,2024-04-08,4.2,Installation Delay,3
C3173,R008,TV,2024-03-04,4.1,Installation Delay,2
C8139,R005,Washing Machine,2024-04-25,3.6,Product Defect,4
C8561,R002,AC,2024-05-27,4.0,Product Defect,3
C9132,R001,TV,2024-03-17,2.7,Unresponsive Support,5
C8712,R009,Laptop,2024-05-14,3.5,Installation Delay,2
C6035,R002,Laptop,2024-02-08,3.5,Rude Staff,5
C5973,R007,Laptop,2024-03-12,4.7,Product Defect,5
C1263,R002,Laptop,2024-04-01,4.2,Product Defect,3
C8684,R004,TV,2024-03-03,2.7,None,2
C8708,R001,AC,2024-01-06,3.6,Unresponsive Support,2
C9622,R008,Laptop,2024-03-03,3.0,Product Defect,4
C5736,R007,TV,2024-06-26,2.7,Rude Staff,1
C9958,R002,Laptop,2024-04-02,3.9,None,5
C3755,R003,Laptop,2024-02-13,3.1,Product Defect,1
C1878,R001,Laptop,2024-01-26,3.2,Installation Delay,4
C5768,R004,Smartphone,2024-03-15,2.6,Unresponsive Support,4
C1875,R008,TV,2024-05-31,3.0,None,4
C7394,R006,Smartphone,2024-01-10,4.2,Unresponsive Support,3
C7383,R002,TV,2024-02-16,2.0,Late Delivery,2
C9986,R008,Laptop,2024-06-26,2.4,Installation Delay,3
C1743,R007,Smartphone,2024-03-18,3.7,Unresponsive Support,3
C9126,R004,AC,2024-01-22,2.0,Installation Delay,2
C1603,R003,AC,2024-03-03,3.5,None,4
C7097,R005,Smartphone,2024-01-26,3.9,Rude Staff,4
C7524,R005,TV,2024-02-06,3.4,None,4
C7441,R006,Laptop,2024-02-05,2.1,None,1
C1586,R003,Smartphone,2024-03-27,2.5,Product Defect,2
C4382,R007,AC,2024-01-19,2.7,None,2
C2071,R005,TV,2024-06-02,2.1,Unresponsive Support,3
C8064,R005,Laptop,2024-06-19,3.8,None,2
C7356,R007,Laptop,2024-03-12,2.6,Product Defect,3
C3946,R005,Washing Machine,2024-06-10,3.2,Product Defect,5
C9622,R006,TV,2024-01-07,3.7,Unresponsive Support,4
C9714,R003,Washing Machine,2024-05-23,3.7,None,2
C9034,R009,AC,2024-06-11,3.5,None,1
C6139,R009,Laptop,2024-03-29,4.1,None,2
C6784,R003,Washing Machine,2024-05-23,3.3,Product Defect,5
C3003,R003,AC,2024-04-01,4.2,Late Delivery,5
C6822,R008,Washing Machine,2024-04-09,2.2,Rude Staff,4
C3581,R002,Laptop,2024-04-23,4.3,Late Delivery,1
C9400,R006,Washing Machine,2024-03-31,2.8,Rude Staff,3
C6112,R008,TV,2024-03-27,2.4,Product Defect,1
C9500,R003,Washing Machine,2024-01-14,4.5,Late Delivery,5
C3881,R003,TV,2024-06-27,2.8,Unresponsive Support,4
C8714,R005,TV,2024-03-17,3.6,Installation Delay,4
C5574,R010,Smartphone,2024-05-01,5.0,Unresponsive Support,4
C4244,R003,Laptop,2024-05-03,3.2,Installation Delay,1
C1549,R009,Washing Machine,2024-04-12,4.0,Installation Delay,2
C6229,R005,Washing Machine,2024-02-09,2.0,Installation Delay,4
C4345,R004,TV,2024-04-25,2.3,Installation Delay,5
C7511,R002,Smartphone,2024-03-13,3.4,Unresponsive Support,4
C5852,R003,TV,2024-01-04,2.3,None,5
C4213,R003,Washing Machine,2024-01-27,4.0,Late Delivery,2
C7650,R009,Washing Machine,2024-01-27,4.6,Installation Delay,5
C5534,R002,TV,2024-05-05,5.0,Rude Staff,2
C9903,R001,TV,2024-05-27,4.3,Installation Delay,5
C6497,R007,Laptop,2024-04-03,2.5,Product Defect,2
C2827,R010,AC,2024-05-14,3.2,Late Delivery,2
C3064,R007,Smartphone,2024-05-08,4.8,Unresponsive Support,2
C2541,R007,Washing Machine,2024-06-05,4.0,Installation Delay,1
C2762,R002,TV,2024-06-30,4.2,Installation Delay,4
C3003,R007,Laptop,2024-05-23,2.2,None,3
C7080,R002,AC,2024-03-05,2.0,Product Defect,3
C3922,R002,Smartphone,2024-01-31,2.6,None,3
C5240,R003,Laptop,2024-04-03,3.5,None,1
C2039,R007,Washing Machine,2024-05-30,4.2,None,1
C5147,R008,Washing Machine,2024-04-07,2.4,Unresponsive Support,3
C6603,R001,Washing Machine,2024-03-02,3.9,Product Defect,4
C5355,R007,Washing Machine,2024-04-08,3.5,None,2
C5277,R006,Laptop,2024-01-11,2.7,Product Defect,5
C6170,R003,Laptop,2024-05-13,2.3,None,2
C1519,R007,Laptop,2024-02-12,3.5,Late Delivery,4
C4600,R006,Washing Machine,2024-02-21,3.2,Unresponsive Support,4
C4120,R005,Laptop,2024-02-05,3.7,Installation Delay,3
C4326,R007,AC,2024-02-17,4.7,Product Defect,1
C5615,R004,AC,2024-06-28,4.8,Late Delivery,2
C1741,R002,Laptop,2024-01-20,4.0,Installation Delay,3
C6909,R009,TV,2024-01-07,3.1,Rude Staff,5
C5563,R006,Smartphone,2024-03-21,3.9,Product Defect,3
C5079,R007,Laptop,2024-04-23,2.4,Installation Delay,3
C4000,R005,TV,2024-04-01,2.9,None,2
C6178,R008,AC,2024-03-15,4.9,Unresponsive Support,4
C3060,R009,AC,2024-05-15,2.6,Unresponsive Support,4
C9530,R002,TV,2024-05-26,2.4,Late Delivery,1
C1369,R008,Laptop,2024-02-15,2.7,Unresponsive Support,3
C4445,R002,TV,2024-06-22,4.4,Installation Delay,4
C9607,R001,TV,2024-04-11,4.7,Late Delivery,4
C5380,R009,TV,2024-06-08,4.7,Installation Delay,2
C5097,R003,Laptop,2024-06-18,4.0,Unresponsive Support,3
C5755,R002,Washing Machine,2024-02-23,2.9,Product Defect,4
C4807,R010,Washing Machine,2024-04-03,4.4,Installation Delay,1
C4419,R009,TV,2024-04-04,2.3,Rude Staff,3
C1207,R004,TV,2024-04-27,3.6,Product Defect,1
C8334,R010,Washing Machine,2024-03-14,4.0,Unresponsive Support,5
C4452,R006,AC,2024-04-28,2.6,Late Delivery,3
C6293,R010,Washing Machine,2024-01-31,2.2,None,5
C7837,R004,TV,2024-04-23,4.3,Late Delivery,1
C9906,R007,AC,2024-05-18,2.6,Late Delivery,5
C8902,R001,Washing Machine,2024-01-27,4.6,None,4
C5694,R002,Laptop,2024-02-03,3.6,None,5
C8581,R009,TV,2024-06-18,4.3,None,4
C2728,R009,Laptop,2024-03-03,4.4,Product Defect,4
C1471,R005,Laptop,2024-02-12,3.7,Product Defect,4
C6235,R007,AC,2024-01-03,3.0,Rude Staff,5
C2317,R007,AC,2024-06-21,4.9,Late Delivery,4
C5724,R002,AC,2024-06-01,3.4,Product Defect,4
C7013,R005,Laptop,2024-06-14,2.4,Unresponsive Support,1
C4786,R001,Smartphone,2024-03-07,2.5,None,1
C4765,R001,AC,2024-04-17,3.1,Product Defect,5
C8421,R002,TV,2024-02-20,3.4,Installation Delay,3
C5406,R003,Smartphone,2024-03-28,2.6,Product Defect,1
C1041,R002,Smartphone,2024-06-26,4.8,Rude Staff,3
C4280,R010,Laptop,2024-01-28,4.3,Unresponsive Support,4
C3570,R001,TV,2024-02-07,4.1,None,4
C2675,R004,Laptop,2024-06-19,2.7,Unresponsive Support,5
C6685,R009,Laptop,2024-04-17,2.9,Product Defect,3
C8225,R005,Laptop,2024-05-02,2.7,Rude Staff,4
C1832,R003,TV,2024-05-03,3.7,Late Delivery,4
C3770,R010,Washing Machine,2024-06-16,2.8,Late Delivery,2
C4579,R006,Washing Machine,2024-03-15,3.4,Rude Staff,4
C8324,R009,AC,2024-05-20,4.0,None,1
C9798,R009,TV,2024-02-19,4.5,Product Defect,2
C5094,R010,Laptop,2024-03-10,4.3,Late Delivery,2
C6037,R007,TV,2024-02-09,4.2,Unresponsive Support,3
C4785,R009,Laptop,2024-06-30,4.6,Product Defect,4
C6766,R008,Washing Machine,2024-04-16,3.0,Rude Staff,5
C8797,R007,TV,2024-03-25,3.3,None,4
C7890,R001,Laptop,2024-05-20,3.7,Product Defect,1
C7090,R010,Laptop,2024-04-09,2.4,Late Delivery,4
C6308,R009,Smartphone,2024-04-26,4.9,Late Delivery,1
C6967,R003,Washing Machine,2024-06-04,4.3,Product Defect,5
C2542,R002,Smartphone,2024-02-08,2.9,Installation Delay,4
C4720,R003,Smartphone,2024-04-11,4.3,Unresponsive Support,2
C7203,R002,AC,2024-02-08,2.9,Rude Staff,1
C7759,R004,AC,2024-05-23,4.4,Installation Delay,3
C2518,R010,AC,2024-04-23,2.6,Installation Delay,3
C6696,R010,AC,2024-04-18,3.5,Late Delivery,2
C8488,R003,Smartphone,2024-01-23,3.4,Late Delivery,1
C8773,R007,Washing Machine,2024-06-18,4.9,Product Defect,1
C3931,R002,Laptop,2024-03-23,3.0,Unresponsive Support,4
C3315,R005,TV,2024-01-22,2.3,None,5
C2178,R004,AC,2024-01-01,4.3,Rude Staff,2
C9778,R008,Laptop,2024-04-24,2.9,Unresponsive Support,4
C8747,R001,Smartphone,2024-02-24,3.6,Installation Delay,2
C5193,R003,AC,2024-06-21,3.4,Rude Staff,5
